city,year,month,type,value
South Padre Island,2014,5,sales,26
South Padre Island,2014,5,price,180000
South Padre Island,2014,6,sales,44
South Padre Island,2014,6,price,160000
South Padre Island,2014,7,sales,50
South Padre Island,2014,7,price,184000
South Padre Island,2014,8,sales,44
South Padre Island,2014,8,price,175000
South Padre Island,2014,9,sales,35
South Padre Island,2014,9,price,157500
South Padre Island,2014,10,sales,54
South Padre Island,2014,10,price,173300
South Padre Island,2014,11,sales,35
South Padre Island,2014,11,price,152500
South Padre Island,2014,12,sales,33
South Padre Island,2014,12,price,215000
South Padre Island,2015,1,sales,22
South Padre Island,2015,1,price,180000
South Padre Island,2015,2,sales,21
South Padre Island,2015,2,price,225000
South Padre Island,2015,3,sales,40
South Padre Island,2015,3,price,146700
South Padre Island,2015,4,sales,40
South Padre Island,2015,4,price,180000
South Padre Island,2015,5,sales,38
South Padre Island,2015,5,price,212500
South Padre Island,2015,6,sales,40
South Padre Island,2015,6,price,166700
South Padre Island,2015,7,sales,49
South Padre Island,2015,7,price,172200
Temple-Belton,2000,1,sales,56
Temple-Belton,2000,1,price,82900
Temple-Belton,2000,2,sales,73
Temple-Belton,2000,2,price,91700
Temple-Belton,2000,3,sales,82
Temple-Belton,2000,3,price,83800
Temple-Belton,2000,4,sales,90
Temple-Belton,2000,4,price,83600
Temple-Belton,2000,5,sales,122
Temple-Belton,2000,5,price,88900
Temple-Belton,2000,6,sales,124
Temple-Belton,2000,6,price,100000
Temple-Belton,2000,7,sales,88
Temple-Belton,2000,7,price,84200
Temple-Belton,2000,8,sales,115
Temple-Belton,2000,8,price,86200
Temple-Belton,2000,9,sales,89
Temple-Belton,2000,9,price,88300
Temple-Belton,2000,10,sales,91
Temple-Belton,2000,10,price,90600
Temple-Belton,2000,11,sales,96
Temple-Belton,2000,11,price,99100
Temple-Belton,2000,12,sales,79
Temple-Belton,2000,12,price,80400
Temple-Belton,2001,1,sales,67
Temple-Belton,2001,1,price,83100
Temple-Belton,2001,2,sales,75
Temple-Belton,2001,2,price,83200
Temple-Belton,2001,3,sales,80
Temple-Belton,2001,3,price,91700
Temple-Belton,2001,4,sales,96
Temple-Belton,2001,4,price,94400
Temple-Belton,2001,5,sales,116
Temple-Belton,2001,5,price,89200
Temple-Belton,2001,6,sales,107
Temple-Belton,2001,6,price,101400
Temple-Belton,2001,7,sales,121
Temple-Belton,2001,7,price,88700
Temple-Belton,2001,8,sales,124
Temple-Belton,2001,8,price,89400
Temple-Belton,2001,9,sales,85
Temple-Belton,2001,9,price,94200
Temple-Belton,2001,10,sales,105
Temple-Belton,2001,10,price,84700
Temple-Belton,2001,11,sales,92
Temple-Belton,2001,11,price,89400
Temple-Belton,2001,12,sales,83
Temple-Belton,2001,12,price,86900
Temple-Belton,2002,1,sales,74
Temple-Belton,2002,1,price,95000
Temple-Belton,2002,2,sales,NA
Temple-Belton,2002,2,price,NA
Temple-Belton,2002,3,sales,NA
Temple-Belton,2002,3,price,NA
Temple-Belton,2002,4,sales,NA
Temple-Belton,2002,4,price,NA
Temple-Belton,2002,5,sales,NA
Temple-Belton,2002,5,price,NA
Temple-Belton,2002,6,sales,NA
Temple-Belton,2002,6,price,NA
Temple-Belton,2002,7,sales,NA
Temple-Belton,2002,7,price,NA
Temple-Belton,2002,8,sales,NA
Temple-Belton,2002,8,price,NA
Temple-Belton,2002,9,sales,NA
Temple-Belton,2002,9,price,NA
Temple-Belton,2002,10,sales,NA
Temple-Belton,2002,10,price,NA
Temple-Belton,2002,11,sales,NA
Temple-Belton,2002,11,price,NA
Temple-Belton,2002,12,sales,NA
Temple-Belton,2002,12,price,NA
Temple-Belton,2003,1,sales,82
Temple-Belton,2003,1,price,91100
Temple-Belton,2003,2,sales,66
Temple-Belton,2003,2,price,104400
Temple-Belton,2003,3,sales,77
Temple-Belton,2003,3,price,88100
Temple-Belton,2003,4,sales,100
Temple-Belton,2003,4,price,95600
Temple-Belton,2003,5,sales,126
Temple-Belton,2003,5,price,100000
Temple-Belton,2003,6,sales,136
Temple-Belton,2003,6,price,99300
Temple-Belton,2003,7,sales,110
Temple-Belton,2003,7,price,92200
Temple-Belton,2003,8,sales,124
Temple-Belton,2003,8,price,93800
Temple-Belton,2003,9,sales,102
Temple-Belton,2003,9,price,93800
Temple-Belton,2003,10,sales,99
Temple-Belton,2003,10,price,93100
Temple-Belton,2003,11,sales,93
Temple-Belton,2003,11,price,96500
Temple-Belton,2003,12,sales,93
Temple-Belton,2003,12,price,101100
Temple-Belton,2004,1,sales,58
Temple-Belton,2004,1,price,98300
Temple-Belton,2004,2,sales,80
Temple-Belton,2004,2,price,95000
Temple-Belton,2004,3,sales,95
Temple-Belton,2004,3,price,96100
Temple-Belton,2004,4,sales,83
Temple-Belton,2004,4,price,103600
Temple-Belton,2004,5,sales,127
Temple-Belton,2004,5,price,96800
Temple-Belton,2004,6,sales,125
Temple-Belton,2004,6,price,108500
Temple-Belton,2004,7,sales,144
Temple-Belton,2004,7,price,99400
Temple-Belton,2004,8,sales,132
Temple-Belton,2004,8,price,98200
Temple-Belton,2004,9,sales,122
Temple-Belton,2004,9,price,101000
Temple-Belton,2004,10,sales,106
Temple-Belton,2004,10,price,101700
Temple-Belton,2004,11,sales,118
Temple-Belton,2004,11,price,96700
Temple-Belton,2004,12,sales,105
Temple-Belton,2004,12,price,95400
Temple-Belton,2005,1,sales,89
Temple-Belton,2005,1,price,96200
Temple-Belton,2005,2,sales,112
Temple-Belton,2005,2,price,94400
Temple-Belton,2005,3,sales,108
Temple-Belton,2005,3,price,102700
Temple-Belton,2005,4,sales,132
Temple-Belton,2005,4,price,104000
Temple-Belton,2005,5,sales,147
Temple-Belton,2005,5,price,112100
Temple-Belton,2005,6,sales,200
Temple-Belton,2005,6,price,108600
Temple-Belton,2005,7,sales,167
Temple-Belton,2005,7,price,122000
Temple-Belton,2005,8,sales,183
Temple-Belton,2005,8,price,105900
Temple-Belton,2005,9,sales,132
Temple-Belton,2005,9,price,112300
Temple-Belton,2005,10,sales,116
Temple-Belton,2005,10,price,116400
Temple-Belton,2005,11,sales,119
Temple-Belton,2005,11,price,110600
Temple-Belton,2005,12,sales,136
Temple-Belton,2005,12,price,111700
Temple-Belton,2006,1,sales,79
Temple-Belton,2006,1,price,104500
Temple-Belton,2006,2,sales,117
Temple-Belton,2006,2,price,97000
Temple-Belton,2006,3,sales,138
Temple-Belton,2006,3,price,110600
Temple-Belton,2006,4,sales,134
Temple-Belton,2006,4,price,115800
Temple-Belton,2006,5,sales,212
Temple-Belton,2006,5,price,123000
Temple-Belton,2006,6,sales,241
Temple-Belton,2006,6,price,128800
Temple-Belton,2006,7,sales,179
Temple-Belton,2006,7,price,125300
Temple-Belton,2006,8,sales,230
Temple-Belton,2006,8,price,118700
Temple-Belton,2006,9,sales,134
Temple-Belton,2006,9,price,115200
Temple-Belton,2006,10,sales,156
Temple-Belton,2006,10,price,105400
Temple-Belton,2006,11,sales,134
Temple-Belton,2006,11,price,113000
Temple-Belton,2006,12,sales,164
Temple-Belton,2006,12,price,112400
Temple-Belton,2007,1,sales,108
Temple-Belton,2007,1,price,99000
Temple-Belton,2007,2,sales,124
Temple-Belton,2007,2,price,111800
Temple-Belton,2007,3,sales,159
Temple-Belton,2007,3,price,111900
Temple-Belton,2007,4,sales,183
Temple-Belton,2007,4,price,116500
Temple-Belton,2007,5,sales,207
Temple-Belton,2007,5,price,117200
Temple-Belton,2007,6,sales,207
Temple-Belton,2007,6,price,125900
Temple-Belton,2007,7,sales,198
Temple-Belton,2007,7,price,119100
Temple-Belton,2007,8,sales,203
Temple-Belton,2007,8,price,124400
Temple-Belton,2007,9,sales,129
Temple-Belton,2007,9,price,121700
Temple-Belton,2007,10,sales,125
Temple-Belton,2007,10,price,118000
Temple-Belton,2007,11,sales,134
Temple-Belton,2007,11,price,123800
Temple-Belton,2007,12,sales,158
Temple-Belton,2007,12,price,127500
Temple-Belton,2008,1,sales,106
Temple-Belton,2008,1,price,122500
Temple-Belton,2008,2,sales,128
Temple-Belton,2008,2,price,108700
Temple-Belton,2008,3,sales,159
Temple-Belton,2008,3,price,118100
Temple-Belton,2008,4,sales,181
Temple-Belton,2008,4,price,122200
Temple-Belton,2008,5,sales,205
Temple-Belton,2008,5,price,128100
Temple-Belton,2008,6,sales,169
Temple-Belton,2008,6,price,123800
Temple-Belton,2008,7,sales,162
Temple-Belton,2008,7,price,129500
Temple-Belton,2008,8,sales,154
Temple-Belton,2008,8,price,128900
Temple-Belton,2008,9,sales,138
Temple-Belton,2008,9,price,113300
Temple-Belton,2008,10,sales,104
Temple-Belton,2008,10,price,109200
Temple-Belton,2008,11,sales,88
Temple-Belton,2008,11,price,130000
Temple-Belton,2008,12,sales,128
Temple-Belton,2008,12,price,124300
Temple-Belton,2009,1,sales,81
Temple-Belton,2009,1,price,123800
Temple-Belton,2009,2,sales,105
Temple-Belton,2009,2,price,123900
Temple-Belton,2009,3,sales,104
Temple-Belton,2009,3,price,117300
Temple-Belton,2009,4,sales,144
Temple-Belton,2009,4,price,119000
Temple-Belton,2009,5,sales,194
Temple-Belton,2009,5,price,124600
Temple-Belton,2009,6,sales,191
Temple-Belton,2009,6,price,120300
Temple-Belton,2009,7,sales,176
Temple-Belton,2009,7,price,130700
Temple-Belton,2009,8,sales,179
Temple-Belton,2009,8,price,128400
Temple-Belton,2009,9,sales,156
Temple-Belton,2009,9,price,112700
Temple-Belton,2009,10,sales,147
Temple-Belton,2009,10,price,119700
Temple-Belton,2009,11,sales,149
Temple-Belton,2009,11,price,121800
Temple-Belton,2009,12,sales,130
Temple-Belton,2009,12,price,111700
Temple-Belton,2010,1,sales,85
Temple-Belton,2010,1,price,105000
Temple-Belton,2010,2,sales,94
Temple-Belton,2010,2,price,110800
Temple-Belton,2010,3,sales,146
Temple-Belton,2010,3,price,125400
Temple-Belton,2010,4,sales,191
Temple-Belton,2010,4,price,115700
Temple-Belton,2010,5,sales,194
Temple-Belton,2010,5,price,140000
Temple-Belton,2010,6,sales,172
Temple-Belton,2010,6,price,138000
Temple-Belton,2010,7,sales,141
Temple-Belton,2010,7,price,115500
Temple-Belton,2010,8,sales,145
Temple-Belton,2010,8,price,127300
Temple-Belton,2010,9,sales,113
Temple-Belton,2010,9,price,118100
Temple-Belton,2010,10,sales,105
Temple-Belton,2010,10,price,119200
Temple-Belton,2010,11,sales,111
Temple-Belton,2010,11,price,107900
Temple-Belton,2010,12,sales,111
Temple-Belton,2010,12,price,138000
Temple-Belton,2011,1,sales,77
Temple-Belton,2011,1,price,125000
Temple-Belton,2011,2,sales,84
Temple-Belton,2011,2,price,133800
Temple-Belton,2011,3,sales,115
Temple-Belton,2011,3,price,121800
Temple-Belton,2011,4,sales,132
Temple-Belton,2011,4,price,115500
Temple-Belton,2011,5,sales,160
Temple-Belton,2011,5,price,130900
Temple-Belton,2011,6,sales,199
Temple-Belton,2011,6,price,135100
Temple-Belton,2011,7,sales,158
Temple-Belton,2011,7,price,125000
Temple-Belton,2011,8,sales,156
Temple-Belton,2011,8,price,135800
Temple-Belton,2011,9,sales,117
Temple-Belton,2011,9,price,130600
Temple-Belton,2011,10,sales,114
Temple-Belton,2011,10,price,148900
Temple-Belton,2011,11,sales,110
Temple-Belton,2011,11,price,117100
Temple-Belton,2011,12,sales,115
Temple-Belton,2011,12,price,120700
Temple-Belton,2012,1,sales,106
Temple-Belton,2012,1,price,124000
Temple-Belton,2012,2,sales,111
Temple-Belton,2012,2,price,127500
Temple-Belton,2012,3,sales,132
Temple-Belton,2012,3,price,134700
Temple-Belton,2012,4,sales,140
Temple-Belton,2012,4,price,125300
Temple-Belton,2012,5,sales,188
Temple-Belton,2012,5,price,138300
Temple-Belton,2012,6,sales,175
Temple-Belton,2012,6,price,134600
Temple-Belton,2012,7,sales,153
Temple-Belton,2012,7,price,124200
Temple-Belton,2012,8,sales,144
Temple-Belton,2012,8,price,127000
Temple-Belton,2012,9,sales,129
Temple-Belton,2012,9,price,119300
Temple-Belton,2012,10,sales,148
Temple-Belton,2012,10,price,124200
Temple-Belton,2012,11,sales,116
Temple-Belton,2012,11,price,118600
Temple-Belton,2012,12,sales,125
Temple-Belton,2012,12,price,132900
Temple-Belton,2013,1,sales,86
Temple-Belton,2013,1,price,93300
Temple-Belton,2013,2,sales,127
Temple-Belton,2013,2,price,94200
Temple-Belton,2013,3,sales,137
Temple-Belton,2013,3,price,115200
Temple-Belton,2013,4,sales,139
Temple-Belton,2013,4,price,110800
Temple-Belton,2013,5,sales,187
Temple-Belton,2013,5,price,130000
Temple-Belton,2013,6,sales,182
Temple-Belton,2013,6,price,129200
Temple-Belton,2013,7,sales,158
Temple-Belton,2013,7,price,128500
Temple-Belton,2013,8,sales,193
Temple-Belton,2013,8,price,117000
Temple-Belton,2013,9,sales,143
Temple-Belton,2013,9,price,110000
Temple-Belton,2013,10,sales,150
Temple-Belton,2013,10,price,117600
Temple-Belton,2013,11,sales,130
Temple-Belton,2013,11,price,112500
Temple-Belton,2013,12,sales,119
Temple-Belton,2013,12,price,135000
Temple-Belton,2014,1,sales,113
Temple-Belton,2014,1,price,100800
Temple-Belton,2014,2,sales,83
Temple-Belton,2014,2,price,128200
Temple-Belton,2014,3,sales,131
Temple-Belton,2014,3,price,102700
Temple-Belton,2014,4,sales,160
Temple-Belton,2014,4,price,115800
Temple-Belton,2014,5,sales,192
Temple-Belton,2014,5,price,131200
Temple-Belton,2014,6,sales,182
Temple-Belton,2014,6,price,148600
Temple-Belton,2014,7,sales,185
Temple-Belton,2014,7,price,130000
Temple-Belton,2014,8,sales,180
Temple-Belton,2014,8,price,134300
Temple-Belton,2014,9,sales,134
Temple-Belton,2014,9,price,142000
Temple-Belton,2014,10,sales,162
Temple-Belton,2014,10,price,115200
Temple-Belton,2014,11,sales,113
Temple-Belton,2014,11,price,126900
Temple-Belton,2014,12,sales,149
Temple-Belton,2014,12,price,140700
Temple-Belton,2015,1,sales,107
Temple-Belton,2015,1,price,124500
Temple-Belton,2015,2,sales,109
Temple-Belton,2015,2,price,120800
Temple-Belton,2015,3,sales,180
Temple-Belton,2015,3,price,123000
Temple-Belton,2015,4,sales,165
Temple-Belton,2015,4,price,145400
Temple-Belton,2015,5,sales,179
Temple-Belton,2015,5,price,142800
Temple-Belton,2015,6,sales,213
Temple-Belton,2015,6,price,148900
Temple-Belton,2015,7,sales,196
Temple-Belton,2015,7,price,139500
Texarkana,2000,1,sales,NA
Texarkana,2000,1,price,NA
Texarkana,2000,2,sales,NA
Texarkana,2000,2,price,NA
Texarkana,2000,3,sales,NA
Texarkana,2000,3,price,NA
Texarkana,2000,4,sales,NA
Texarkana,2000,4,price,NA
Texarkana,2000,5,sales,NA
Texarkana,2000,5,price,NA
Texarkana,2000,6,sales,NA
Texarkana,2000,6,price,NA
Texarkana,2000,7,sales,NA
Texarkana,2000,7,price,NA
Texarkana,2000,8,sales,NA
Texarkana,2000,8,price,NA
Texarkana,2000,9,sales,NA
Texarkana,2000,9,price,NA
Texarkana,2000,10,sales,NA
Texarkana,2000,10,price,NA
Texarkana,2000,11,sales,NA
Texarkana,2000,11,price,NA
Texarkana,2000,12,sales,NA
Texarkana,2000,12,price,NA
Texarkana,2001,1,sales,101
Texarkana,2001,1,price,68800
Texarkana,2001,2,sales,NA
Texarkana,2001,2,price,NA
Texarkana,2001,3,sales,NA
Texarkana,2001,3,price,NA
Texarkana,2001,4,sales,NA
Texarkana,2001,4,price,NA
Texarkana,2001,5,sales,NA
Texarkana,2001,5,price,NA
Texarkana,2001,6,sales,195
Texarkana,2001,6,price,120400
Texarkana,2001,7,sales,NA
Texarkana,2001,7,price,NA
Texarkana,2001,8,sales,83
Texarkana,2001,8,price,69400
Texarkana,2001,9,sales,65
Texarkana,2001,9,price,83100
Texarkana,2001,10,sales,76
Texarkana,2001,10,price,70000
Texarkana,2001,11,sales,77
Texarkana,2001,11,price,70600
Texarkana,2001,12,sales,73
Texarkana,2001,12,price,71000
Texarkana,2002,1,sales,61
Texarkana,2002,1,price,72500
Texarkana,2002,2,sales,69
Texarkana,2002,2,price,70700
Texarkana,2002,3,sales,76
Texarkana,2002,3,price,75500
Texarkana,2002,4,sales,88
Texarkana,2002,4,price,87500
Texarkana,2002,5,sales,98
Texarkana,2002,5,price,68000
Texarkana,2002,6,sales,91
Texarkana,2002,6,price,78100
Texarkana,2002,7,sales,88
Texarkana,2002,7,price,104600
Texarkana,2002,8,sales,81
Texarkana,2002,8,price,71000
Texarkana,2002,9,sales,68
Texarkana,2002,9,price,81400
Texarkana,2002,10,sales,70
Texarkana,2002,10,price,85700
Texarkana,2002,11,sales,66
Texarkana,2002,11,price,72000
Texarkana,2002,12,sales,88
Texarkana,2002,12,price,88000
Texarkana,2003,1,sales,59
Texarkana,2003,1,price,79000
Texarkana,2003,2,sales,70
Texarkana,2003,2,price,90000
Texarkana,2003,3,sales,93
Texarkana,2003,3,price,81900
Texarkana,2003,4,sales,88
Texarkana,2003,4,price,73300
Texarkana,2003,5,sales,100
Texarkana,2003,5,price,80000
Texarkana,2003,6,sales,96
Texarkana,2003,6,price,84300
Texarkana,2003,7,sales,77
Texarkana,2003,7,price,88100
Texarkana,2003,8,sales,91
Texarkana,2003,8,price,91200
Texarkana,2003,9,sales,84
Texarkana,2003,9,price,87500
Texarkana,2003,10,sales,79
Texarkana,2003,10,price,79500
Texarkana,2003,11,sales,60
Texarkana,2003,11,price,81200
Texarkana,2003,12,sales,64
Texarkana,2003,12,price,86700
Texarkana,2004,1,sales,58
Texarkana,2004,1,price,85000
Texarkana,2004,2,sales,85
Texarkana,2004,2,price,91900
Texarkana,2004,3,sales,67
Texarkana,2004,3,price,78500
Texarkana,2004,4,sales,92
Texarkana,2004,4,price,83000
Texarkana,2004,5,sales,71
Texarkana,2004,5,price,96500
Texarkana,2004,6,sales,100
Texarkana,2004,6,price,91500
Texarkana,2004,7,sales,72
Texarkana,2004,7,price,77800
Texarkana,2004,8,sales,84
Texarkana,2004,8,price,97800
Texarkana,2004,9,sales,81
Texarkana,2004,9,price,91200
Texarkana,2004,10,sales,102
Texarkana,2004,10,price,86000
Texarkana,2004,11,sales,96
Texarkana,2004,11,price,86900
Texarkana,2004,12,sales,84
Texarkana,2004,12,price,86700
Texarkana,2005,1,sales,68
Texarkana,2005,1,price,86200
Texarkana,2005,2,sales,80
Texarkana,2005,2,price,92500
Texarkana,2005,3,sales,102
Texarkana,2005,3,price,83300
Texarkana,2005,4,sales,93
Texarkana,2005,4,price,103600
Texarkana,2005,5,sales,88
Texarkana,2005,5,price,93300
Texarkana,2005,6,sales,108
Texarkana,2005,6,price,90000
Texarkana,2005,7,sales,93
Texarkana,2005,7,price,101200
Texarkana,2005,8,sales,80
Texarkana,2005,8,price,92500
Texarkana,2005,9,sales,84
Texarkana,2005,9,price,112000
Texarkana,2005,10,sales,93
Texarkana,2005,10,price,90800
Texarkana,2005,11,sales,114
Texarkana,2005,11,price,96200
Texarkana,2005,12,sales,82
Texarkana,2005,12,price,93300
Texarkana,2006,1,sales,74
Texarkana,2006,1,price,87100
Texarkana,2006,2,sales,73
Texarkana,2006,2,price,84500
Texarkana,2006,3,sales,101
Texarkana,2006,3,price,85500
Texarkana,2006,4,sales,99
Texarkana,2006,4,price,89400
Texarkana,2006,5,sales,99
Texarkana,2006,5,price,98300
Texarkana,2006,6,sales,120
Texarkana,2006,6,price,93300
Texarkana,2006,7,sales,100
Texarkana,2006,7,price,94300
Texarkana,2006,8,sales,104
Texarkana,2006,8,price,90000
Texarkana,2006,9,sales,91
Texarkana,2006,9,price,90700
Texarkana,2006,10,sales,83
Texarkana,2006,10,price,91700
Texarkana,2006,11,sales,102
Texarkana,2006,11,price,91400
Texarkana,2006,12,sales,84
Texarkana,2006,12,price,122900
Texarkana,2007,1,sales,75
Texarkana,2007,1,price,96200
Texarkana,2007,2,sales,89
Texarkana,2007,2,price,105000
Texarkana,2007,3,sales,102
Texarkana,2007,3,price,90000
Texarkana,2007,4,sales,97
Texarkana,2007,4,price,93500
Texarkana,2007,5,sales,75
Texarkana,2007,5,price,78100
Texarkana,2007,6,sales,96
Texarkana,2007,6,price,107500
Texarkana,2007,7,sales,94
Texarkana,2007,7,price,131100
