name,address,city,state,stars,review_count,Name
Spicy World,7 Beach St,Boston,MA,3,113,Chinatown
Sally's Sandwiches,492 Tremont St,Boston,MA,3.5,25,South End
Sushi-Teq,510 Atlantic Ave,Boston,MA,3.5,89,Downtown
The Daily Catch,2 Northern Ave,Boston,MA,2.5,404,South Boston Waterfront
Ernesto's,69 Salem St,Boston,MA,4,762,North End
Fritz Lounge,26 Chandler St,Boston,MA,4,87,South End
Lee Chen's Mexican Grill & Chinese Food,475 W Broadway,Boston,MA,3,108,South Boston
Garden Cafeteria,465 Huntington Ave,Boston,MA,3,8,Fenway
The Medieval Manor Theatre Restaurant,246 E Berkeley St,Boston,MA,3.5,113,South End
Beacon Hill Hotel & Bistro,25 Charles St,Boston,MA,3.5,342,Beacon Hill
Jamaica Mi Hungry,225 Centre St,Boston,MA,4.5,49,Jamaica Plain
Monica's Mercato,130 Salem St,Boston,MA,4.5,497,North End
Tonkatsu King,1 Brighton Ave,Boston,MA,3.5,7,Allston
Ivy Wine Bistro,49 Temple Pl,Boston,MA,3.5,231,Downtown
Mystery Cafe Dinner Theater,161 Devonshire St,Boston,MA,2.5,40,Downtown
Garbanzo Mediterranean Fresh,134 Boylston St,Boston,MA,4.5,27,Downtown
The Westland,10 Westland Ave,Boston,MA,3.5,87,Fenway
Bruegger's Bagels,375 Longwood Ave,Boston,MA,3.5,63,Longwood
Patisserie on Newbury,257 Newbury St,Boston,MA,3.5,140,Back Bay
B3,160 Massachusetts Ave,Boston,MA,4,101,Back Bay
Kamakura,150 State St,Boston,MA,4,92,Downtown
OAK Long Bar + Kitchen,138 St. James Ave,Boston,MA,3.5,335,Back Bay
Carmella's Market,86 Cottage St,Boston,MA,4.5,35,East Boston
minigrow,565 Boylston St,Boston,MA,4,73,Back Bay
Jamba Juice,700 Commonwealth Ave,Boston,MA,3.5,47,Fenway
Qdoba Mexican Grill,62 Summer St,Boston,MA,2.5,33,Downtown
Gate Bar & Resturant,3171 Washington St,Boston,MA,4,20,Jamaica Plain
Clerys,113 Dartmouth St,Boston,MA,3,443,South End
The Kenmore,476 Commonwealth Ave,Boston,MA,5,10,Fenway
Liuyishou Hotpot Boston,702 Washington St,Boston,MA,4,202,Chinatown
iPizza & Grill,283 Old Colony Ave,Boston,MA,4,26,South Boston
Ethiopian Cafe,377 Centre St,Boston,MA,4.5,54,Jamaica Plain
South End Buttery,37 Clarendon St,Boston,MA,3,71,South End
Ostra,1 Charles St S,Boston,MA,4.5,463,Downtown
Au Bon Pain,1 Harborside Dr,Boston,MA,2.5,41,East Boston
Chutney's,350 Longwood Ave,Boston,MA,3.5,38,Longwood
Panificio,144 Charles St,Boston,MA,3,300,Beacon Hill
Wendy's,551 Boylston Street,Boston,MA,2.5,49,Back Bay
Papa John's Pizza,1224 Dorchester Ave,Boston,MA,2,61,Dorchester
Clover Food Lab,360 Longwood Ave,Boston,MA,4.5,112,Longwood
Scoozi,580 Commonwealth Ave,Boston,MA,3.5,193,Fenway
Hsin Hsin,25 Massachusetts Ave,Boston,MA,3.5,126,Back Bay
Bạn Tôi Restaurant,1035 Dorchester Ave,Boston,MA,3.5,22,Dorchester
Banyan Bar + Refuge,553 Tremont St,Boston,MA,3.5,359,South End
The Foundation Lounge,"Hotel Commonwealth, 500 Commonwealth Ave",Boston,MA,2.5,86,Fenway
Subway,493 Beacon St,Boston,MA,2.5,9,Back Bay
Pan Asia,720 E Broadway,Boston,MA,2.5,28,South Boston
Archie's Place,12 Pi Aly,Boston,MA,3.5,74,Downtown
Hard Rock Cafe,"131 Clarendon St, Fl 2",Boston,MA,3,14,Back Bay
Uyghur Kitchen,NA,Boston,MA,3.5,7,South Boston Waterfront
Crave Mad For Chicken,75 Kneeland St,Boston,MA,3.5,617,Chinatown
Subway,981 Tremont St,Boston,MA,2.5,5,Roxbury
QDOBA Mexican Eats,101 Causeway St,Boston,MA,3,40,West End
Refuge Cafe,155 Brighton Ave,Boston,MA,3,235,Allston
Hot Eastern,"42 Beach St, Ste B1",Boston,MA,4,265,Chinatown
Shabu-Zen,16 Tyler St,Boston,MA,4,893,Chinatown
Petit Robert Bistro,468 Commonwealth Ave,Boston,MA,4,453,Fenway
Luke's Lobster Back Bay,75 Exeter Street,Boston,MA,4,1775,Back Bay
Boston News Cafe,80 Arch St,Boston,MA,4.5,25,Downtown
Vinea,Boston Logan Airport,Boston,MA,3,13,East Boston
City Kitchen,6 Hemenway St,Boston,MA,3.5,5,Fenway
South End Pizza & Grill,772 Tremont St,Boston,MA,2.5,156,South End
Ace Ticket Agency,121 Brookline Ave,Boston,MA,4,5,Fenway
Caffébene,333 Massachusetts Ave,Boston,MA,4,245,Fenway
South Station,700 Atlantic Ave,Boston,MA,3.5,215,Downtown
Little Asia Restaurant,991 Bennington St,Boston,MA,4,78,East Boston
B. Good,272 Newbury St,Boston,MA,3,117,Back Bay
Grasshopper Cafe,229 Bunker Hill St,Boston,MA,4,179,Charlestown
Family Affair Restaurant & Catering,554 Columbia Rd,Boston,MA,5,17,Dorchester
Ferraras Kitchen & Bar,76 Salem St,Boston,MA,3.5,48,North End
Flour Bakery + Café,131 Clarendon St,Boston,MA,4,1033,Back Bay
Quattro,264 Hanover St,Boston,MA,3.5,411,North End
Vinalia,34 Summer St,Boston,MA,2.5,56,Downtown
Crudo,78 Salem St,Boston,MA,4,271,North End
Dino's,141 Salem St,Boston,MA,4,403,North End
Pho Pasteur,682 Washington St,Boston,MA,3.5,1322,Chinatown
D'Guru Restaurant,187 Devonshire St,Boston,MA,3.5,143,Downtown
Moon Villa Restaurant,19 Edinboro St,Boston,MA,3,89,Chinatown
Lilly's Gourmet Pasta Express,172 Brighton Ave,Boston,MA,2.5,52,Allston
El Paisa Orient Heights,1012 Bennington St,Boston,MA,4,97,East Boston
Red Barn Coffee Roasters,350 Longwood Ave,Boston,MA,3.5,23,Longwood
Nashoba Brook Bakery Cafe,288 Columbus Ave,Boston,MA,4.5,10,South End
Cajun & Cajun,720 Atlantic Ave,Boston,MA,2.5,36,Downtown
Saté Grill-on-Wheels,Dewey Sq,Boston,MA,3.5,81,Downtown
Pavement Coffeehouse,1334 Boylston St,Boston,MA,4,141,Fenway
Piattini,226 Newbury St,Boston,MA,4,857,Back Bay
Darbar,130 N Beacon St,Boston,MA,3.5,194,Brighton
Purple Shell,11 W Broadway,Boston,MA,4.5,59,South Boston
Haymarket International Food Co,88 Blackstone St,Boston,MA,4,15,Downtown
Back Bay Harry's,142 Berkeley St,Boston,MA,3.5,179,Back Bay
Grezzo,69 Prince St,Boston,MA,3.5,87,North End
Francesca's Café,564 Tremont St,Boston,MA,3.5,161,South End
Dragon Bowl,400 Longwood Ave,Boston,MA,2,35,Longwood
Trattoria Toscana,130 Jersey St,Boston,MA,4,254,Fenway
It's A Wrap,100 Morrissey Blvd,Boston,MA,3,6,Dorchester
P.F. Chang's,800 Boylston St,Boston,MA,2.5,291,Back Bay
King and I,145 Charles St,Boston,MA,3.5,337,Beacon Hill
Shangri La,138 Cambridge St,Boston,MA,3,31,Beacon Hill
Explorateur,186 Tremont St,Boston,MA,3.5,351,Downtown
Salvatore's,545 Washington St,Boston,MA,3,230,Downtown
Artisan Bistro,10 Avery St,Boston,MA,3,106,Downtown
Boston Common Coffee Co.,97 Salem St,Boston,MA,3.5,233,North End
Elephant & Castle,161 Devonshire St,Boston,MA,3,395,Downtown
Pizza Rail,1696 Commonwealth Ave,Boston,MA,3,30,Brighton
Kigo Kitchen,360 Huntington Ave,Boston,MA,3,10,Fenway
Lilly's Gourmet Pasta,52 Queensberry St,Boston,MA,4,19,Fenway
B.GOOD,359 Huntington Ave,Boston,MA,3,56,Fenway
Chipotle Mexican Grill,148 Brookline Ave,Boston,MA,3,157,Fenway
Scampo,215 Charles St,Boston,MA,4,569,West End
Taco Bell,700 Commonwealth Ave,Boston,MA,3.5,14,Fenway
Del Frisco's Double Eagle Steakhouse,"888 Boylston St, Ste 053",Boston,MA,3,125,Back Bay
Seoul Chicken,1102 Washington St,Boston,MA,4,6,South End
Banh Mi House,48 Winter St,Boston,MA,4,114,Downtown
Modern Underground Bar and Grill,263 Hanover St,Boston,MA,4,14,North End
Bootleg Special,400 Tremont St,Boston,MA,4,641,South End
Swish Shabu,84 86 Peterborough St,Boston,MA,4,223,Fenway
Franklin Cafe,278 Shawmut Ave,Boston,MA,4,509,South End
Peace o' Pie,487 Cambridge St,Boston,MA,4,205,Allston
Nhu Lan,1157 Dorchester Ave,Boston,MA,3.5,13,Dorchester
Coppa,253 Shawmut Ave,Boston,MA,4,877,South End
The Reef,1 Central Wharf,Boston,MA,3,27,Downtown
Mija Cantina & Tequila Bar,1 S Market St,Boston,MA,2.5,565,Downtown
Chatime,333 Huntington Ave,Boston,MA,2.5,74,Fenway
The Ginger Man,148 State St,Boston,MA,4,108,Downtown
Limoncello 2,76 Salem St,Boston,MA,4,12,North End
Flamers Grill,800 Boylston St,Boston,MA,3.5,34,Back Bay
Melo's Café,476 Saratoga St,Boston,MA,4.5,13,East Boston
Garifuna Cafe,143 Washington St,Boston,MA,3,6,Dorchester
Hopsters Brewing Company,51 Sleeper St,Boston,MA,3,202,South Boston Waterfront
TGI Fridays,1626 Tremont St,Boston,MA,2,228,Mission Hill
Boston Harbor Hotel,70 Rowes Wharf,Boston,MA,4,194,Downtown
Stix Restaurant & Lounge,35 Stanhope St,Boston,MA,3,79,Back Bay
Dig,277 Washington St,Boston,MA,4,141,Downtown
Pazza on Porter,107 Porter St,Boston,MA,4,95,East Boston
An Tua Nua,835 Beacon St,Boston,MA,3,122,Fenway
JMP Fine Indian Cuisine,"1095 Commonwealth Ave, Ste 212",Boston,MA,4,159,Allston
Jacob Wirth,"31 Stuart St, Ste 37",Boston,MA,3.5,889,Downtown
Fuku Boston Seaport,43 Northern Ave,Boston,MA,3.5,182,South Boston Waterfront
Rocco's Cucina & Bar,450 Commercial St,Boston,MA,3.5,164,North End
Boston Foodie Tours,NA,Boston,MA,5,67,West End
Olecito,700 Commonwealth Ave,Boston,MA,2.5,25,Fenway
Democracy Brewing,35 Temple Pl,Boston,MA,4,216,Downtown
All Star Pizza Bar,204 Cambridge St,Boston,MA,4.5,87,Beacon Hill
Harrison Deli and Pizza,805 Harrison Ave,Boston,MA,3.5,8,South End
O Ya,9 East St Pl,Boston,MA,4.5,737,Leather District
